,"(0, 1]","(1, 4]","(4, 16]","(16, 64]","(64, 256]","(256, Inf]",DataGen,Params,Model,repnum
488,283.41436042500595,679.9141388091484,314.2483630639122,562.6856539069871,757.1784132447319,3448.490085328237,py,"[1.0, 0.5]",NGG,3
489,513.5510668103493,451.5019675412977,531.7829540373946,797.6149662208135,758.3800875934069,1831.4536112636845,py,"[1.0, 0.75]",DP,3
490,306.17670475652886,268.5097910766091,314.2085826074113,463.0912983302829,402.4950959898635,1111.3784221683306,py,"[1.0, 0.75]",NIG,3
491,251.6998492180996,220.4380899116316,257.05220375774877,375.2574632636139,312.4491344830551,984.4016323451286,py,"[1.0, 0.75]",NGG,3
492,22.38075448068696,129.42622506520104,390.4845242195279,3249.154827261979,1869.808497076819,11507.562622916552,py,"[10.0, 0.0]",DP,3
493,10.822865802034457,63.39871208183515,190.8035538564251,1611.798974573116,869.8579093893886,5593.613574658734,py,"[10.0, 0.0]",NIG,3
494,11.143130259685176,65.22830797288235,196.336633422646,1657.1694482575688,897.5661389412733,5754.473883740492,py,"[10.0, 0.0]",NGG,3
495,147.7591962674507,923.8276414768465,816.1112011251138,1229.0418255746386,2927.6637258047926,8074.026713076048,py,"[10.0, 0.25]",DP,3
496,75.03103372102015,470.76401897405736,413.0734350310193,611.4951346295752,1433.283918431976,3845.5614416975873,py,"[10.0, 0.25]",NIG,3
497,76.767004141683,481.578331061773,422.693664882182,626.2355426272951,1468.953720225455,3941.373024322676,py,"[10.0, 0.25]",NGG,3
498,795.8701440449753,735.3115766929035,769.1979211235029,1131.6167751654943,1968.3333991432685,4231.896256597231,py,"[10.0, 0.5]",DP,3
499,483.7646986642797,446.28280666358154,464.608240841032,675.7972412106968,1146.0873926288434,2477.4058632930028,py,"[10.0, 0.5]",NIG,3
500,477.6488299252955,440.619137395868,458.64089134917407,666.8743804215657,1129.975053925939,2446.446447092919,py,"[10.0, 0.5]",NGG,3
501,425.7877248320128,423.22777170342965,453.1837938238097,633.550748244583,943.8115150803724,1520.9238408435451,py,"[10.0, 0.75]",DP,3
502,250.9493032164255,248.80333604223893,264.139372628944,360.9238356751654,512.4962295770819,834.9462827138981,py,"[10.0, 0.75]",NIG,3
503,202.50349959233031,200.472243372773,211.757242769788,285.3819167597625,396.3636001686283,693.7413162701162,py,"[10.0, 0.75]",NGG,3
504,381.76489891703983,856.3869975834591,1007.5535290759724,1453.7408287210008,2809.059279113186,4343.116571503471,py,"[100.0, 0.0]",DP,3
505,201.0143185691732,450.65156988338464,527.4144422635592,750.9360439145581,1424.7017026036726,2003.739112888707,py,"[100.0, 0.0]",NIG,3
506,191.2484073597107,428.729780454956,501.4726406882715,712.9636672129409,1350.0725485491396,1877.343100758174,py,"[100.0, 0.0]",NGG,3
507,538.7564028813823,639.3611037096612,775.4587358617009,1036.3729741237294,1457.4441514648042,2522.770548919749,py,"[100.0, 0.25]",DP,3
508,342.70463756013925,406.1553904123431,490.6188860303393,648.03459873507,883.306464333638,1407.9610627212148,py,"[100.0, 0.25]",NIG,3
509,282.5072337245495,334.5570790205328,403.1978644977235,528.9095470644323,707.1224491377023,1087.4532051306142,py,"[100.0, 0.25]",NGG,3
510,452.63688935216544,461.779932215848,507.0604556323397,603.4393359832753,844.4303365139201,960.1953348899792,py,"[100.0, 0.5]",DP,3
511,295.25760637277773,300.67500222453214,328.2190631292236,382.7539990340881,508.4837520213957,494.0205830252819,py,"[100.0, 0.5]",NIG,3
512,225.44586398843185,229.210603248496,248.88696182132716,285.11570930951467,361.4787258909058,344.6059012746196,py,"[100.0, 0.5]",NGG,3
513,225.62943326224496,222.9273486412196,233.7284366670916,252.016026344919,267.4207134769506,255.7162277245455,py,"[100.0, 0.75]",DP,3
514,134.5893497906313,132.35405201653026,136.57881685866687,138.05210078606072,127.3719742626797,300.8116965640634,py,"[100.0, 0.75]",NIG,3
515,77.06904731113592,75.12867150552098,75.19843028541634,66.84318102243823,72.08613346636737,403.00861947200065,py,"[100.0, 0.75]",NGG,3
516,309.04836216791523,312.78066777385374,314.06456676032155,395.30549324600133,458.536001583968,312.25848245083455,py,"[1000.0, 0.0]",DP,3
517,206.401088161408,208.3092487699629,207.09998848638577,253.3697315205757,270.02759518540967,128.18834118355284,py,"[1000.0, 0.0]",NIG,3
518,174.6415355421674,175.98529705108476,174.00464148408102,209.5270227771225,212.8712810053737,102.64515502171407,py,"[1000.0, 0.0]",NGG,3
519,188.8056368914332,190.25071827414897,193.09817674425008,191.81088416051793,172.27591619406925,85.83156222823528,py,"[1000.0, 0.25]",DP,3
520,128.0767846541143,128.52008700178928,128.4956306873941,120.22764929689052,87.91547604317833,100.34104612412654,py,"[1000.0, 0.25]",NIG,3
521,81.4576344612269,81.13191046353062,78.90279817842185,65.9867623546315,46.30725178226681,195.1737393034966,py,"[1000.0, 0.25]",NGG,3
522,127.8054563498618,126.84089994688983,125.79972324130472,117.56244824725738,88.34029174037977,70.82645411503835,py,"[1000.0, 0.5]",DP,3
523,83.1189993771218,81.92989417896399,79.20793384439094,66.49742379624983,45.70015805101284,132.67296934444502,py,"[1000.0, 0.5]",NIG,3
524,68.24920538062356,66.98537968429223,63.70412447586059,49.869080674536995,39.80305070544486,159.74459142621888,py,"[1000.0, 0.5]",NGG,3
525,46.29810544630177,44.93868902371544,40.68355998881976,23.197012014525686,47.023208162482554,212.6629629692198,py,"[1000.0, 0.75]",DP,3
526,36.13518668687416,34.74014795383812,30.177476759318537,14.82129401325719,59.04226602472129,228.7968746772977,py,"[1000.0, 0.75]",NIG,3
527,53.26674929241934,51.93175884433358,47.887509363709206,29.921413050767285,40.69649245876281,201.6000501191143,py,"[1000.0, 0.75]",NGG,3
540,6.948087525395248,4.464310173709233,0.0519124746047521,0.1362702458374727,,162.11616913131445,py,"[1.0, 0.0]",DP,2
541,2.9568151599204344,1.7203104224452987,4.043184840079566,10.61336020520886,,12626.360857463473,py,"[1.0, 0.0]",NIG,2
542,5.41372631559348,3.4094368419705177,1.5862736844065206,4.163968421567115,,4953.7344321910105,py,"[1.0, 0.0]",NGG,2
543,2373.96024108116,9399.174800998398,3625.0533027381903,9996.203844143343,3412.9355304491096,3214.9729367214904,py,"[1.0, 0.25]",DP,2
544,1189.9425171879282,4711.919237500722,1813.7552082088664,4994.661155244301,1649.3125884961405,4097.20657219871,py,"[1.0, 0.25]",NIG,2
545,1255.798924784361,4972.6297037962295,1914.5016608884223,5272.852627621951,1747.407295161315,4048.135737598172,py,"[1.0, 0.25]",NGG,2
546,776.340088368208,736.8506191787747,807.6021053901197,1650.4087341968125,2495.4059326721485,3642.3835442533127,py,"[1.0, 0.5]",DP,2
547,402.80852538183075,381.5365822924341,415.427650842698,843.5004818176568,1239.143401806285,3737.545573256275,py,"[1.0, 0.5]",NIG,2
548,412.12907195710414,390.4025560355104,425.2133841821184,863.63486052489,1270.2623562863266,3735.171042663925,py,"[1.0, 0.5]",NGG,2
549,1374.316765400614,865.6512795814306,4859.021853604082,3898.123581933738,258.4685499628918,3280.9897508670465,py,"[1.0, 0.75]",DP,2
550,779.9582068376188,490.4259101859679,2755.698882987684,2204.219492498844,109.58082590577769,12132.661165442192,py,"[1.0, 0.75]",NIG,2
551,803.8626716300032,505.51699216177326,2840.2959255695996,2272.122249153374,114.21159995836577,11776.189290767394,py,"[1.0, 0.75]",NGG,2
552,177.98780715099258,247.09931859921497,2164.6990582678905,3639.5266184005263,3714.213676340448,16986.532434192577,py,"[10.0, 0.0]",DP,2
553,88.58112428997411,122.32092322972788,1080.5710415264718,1805.3706010059211,1786.169718385927,9088.144134654953,py,"[10.0, 0.0]",NIG,2
554,91.23693235308224,126.03394900010662,1112.8313959943323,1859.949508991676,1843.542446101407,9309.578351475624,py,"[10.0, 0.0]",NGG,2
555,142.46333700914863,841.5433912423873,320.24994241686295,675.9075882903751,2450.8492170464583,8988.063102388653,py,"[10.0, 0.25]",DP,2
556,72.40752019780237,429.2611567307077,159.46331825850166,328.7183226867257,1201.6866552899396,4034.7168475612,py,"[10.0, 0.25]",NIG,2
557,73.85689295849818,437.7907930638218,162.78980510779388,335.90126176695946,1227.5303649645618,4128.489778624926,py,"[10.0, 0.25]",NGG,2
558,627.8823650344638,640.4376974416482,960.1359323221002,1247.9626268231232,1612.4781742593343,4297.593501967308,py,"[10.0, 0.5]",DP,2
559,382.63546407870456,389.6585233225951,582.3395222885096,749.3417475678085,937.4010554035808,2514.665171317611,py,"[10.0, 0.5]",NIG,2
560,371.3249141936399,378.0928303496981,564.9164514317607,726.3627162439514,906.5907089114136,2441.8509313382983,py,"[10.0, 0.5]",NGG,2
561,508.43674215031575,520.9555773065815,601.355677782447,730.0002707375511,707.0255508345058,1865.3214123088933,py,"[10.0, 0.75]",DP,2
562,301.01541707841795,307.8093327293788,353.1865833173395,420.15280298290094,372.1822879694014,1228.5098617437434,py,"[10.0, 0.75]",NIG,2
563,218.48828166718417,223.00441220097136,254.44705180240788,296.955310959208,246.91863688412843,1065.8388499393018,py,"[10.0, 0.75]",NGG,2
564,735.2049704476444,488.8184919599228,888.9564246325968,1433.689843048926,2462.4462774691992,3310.002376035274,py,"[100.0, 0.0]",DP,2
565,389.7438425363323,258.12297910578917,467.4914504123744,744.4023150505358,1245.1589110909988,1492.631606429245,py,"[100.0, 0.0]",NIG,2
