"(0, 1]","(1, 4]","(4, 16]","(16, 64]","(64, 256]","(256, Inf]",Model,J,DataGen,Params,repnum
4.90282806160642,3.3698392354509017,2.718270599781684,23.96891477096131,107.4787501342122,380.3477762704793,DP,50,py,"[1000.0, 0.75]",4
10.390103579456401,8.867598632102641,4.094448033943835,18.167525580642746,101.02367382646466,372.2526492354599,DP,100,py,"[1000.0, 0.75]",4
37.07813251924287,36.083127558433596,31.672188672545843,18.69124669748951,57.887202278451284,283.766074078925,DP,500,py,"[1000.0, 0.75]",4
55.893917606323136,55.18621257439423,53.367735649831424,45.113643657081354,55.72242968843165,170.03143601213498,DP,1000,py,"[1000.0, 0.75]",4
0.4879234196168327,1.0501908281302577,6.690554184874861,28.452335675288577,112.12507045443883,385.4262008427897,NGG,50,py,"[1000.0, 0.75]",4
3.094507727407541,1.5813158705305133,4.056614021435495,25.716410364671038,109.11721611925441,381.72550347828013,NGG,100,py,"[1000.0, 0.75]",4
19.658858338353987,18.405765456681387,13.420334662961727,11.119713067323556,81.3829001391897,335.68975058230177,NGG,500,py,"[1000.0, 0.75]",4
39.53835811023874,38.73995250343237,35.27268104735795,25.92590712682863,52.07848475111878,267.87593308542057,NGG,1000,py,"[1000.0, 0.75]",4
19.452089946334247,32.194986583699816,148.17429808936393,274.1273056423947,909.6561763957184,4000.7949319585186,DP,50,py,"[10.0, 0.25]",2
30.583954879876497,54.06252000973233,282.74465686902437,511.87674097638234,1874.1729756720197,7634.499087716499,DP,100,py,"[10.0, 0.25]",2
42.793706720960955,130.9251288542712,464.38844705969086,804.184365674011,2985.3952519824193,11753.368543298006,DP,500,py,"[10.0, 0.25]",2
43.50470282691605,80.13251538413485,442.56066521749744,802.2064166526449,3023.5749811931223,11911.646831411826,DP,1000,py,"[10.0, 0.25]",2
0.886768271931807,2.318963891965672,22.96012299621156,42.67547393986813,186.9732067180223,3159.1362438031747,NGG,50,py,"[10.0, 0.25]",2
1.7647061854344748,3.7612044994467237,41.98022945233253,72.3879769276081,387.7713828290782,2869.4484270303706,NGG,100,py,"[10.0, 0.25]",2
12.917325455523901,47.262226756167436,79.33881659076816,158.532344270978,282.7150945888985,2955.820789080917,NGG,500,py,"[10.0, 0.25]",2
22.07459992559757,35.24897074800358,98.06890464058566,219.21067361328184,309.086928964938,3090.983324229104,NGG,1000,py,"[10.0, 0.25]",2
95.296670021948,94.45451982751882,91.78866586838552,84.03595599294391,59.719403400861005,1068.7107499914339,DP,50,py,"[10.0, 0.75]",2
96.94145038754166,96.91971269585333,99.60681762981324,112.98724387245319,125.97677650169948,888.5576213635857,DP,100,py,"[10.0, 0.75]",2
72.93905542716034,80.64658564479883,105.60617076965616,236.02126035305164,531.7097150648926,1805.448510902008,DP,500,py,"[10.0, 0.75]",2
170.0844482671483,205.4588075096062,260.9324946642648,443.1146102528556,1258.6538313637682,3911.4274947531676,DP,1000,py,"[10.0, 0.75]",2
2.409876337664971,1.1023846920399065,4.734951251688539,27.09013379589458,116.57049954088912,1378.505889499645,NGG,50,py,"[10.0, 0.75]",2
5.520437096772271,4.082581476180013,2.916422207764878,22.59985391286962,108.99173579432295,1367.6025422914051,NGG,100,py,"[10.0, 0.75]",2
28.313302558398618,28.918213840079922,29.770502760008863,30.817943466354844,60.24393365491435,1309.5513964557426,NGG,500,py,"[10.0, 0.75]",2
42.79714435134566,44.53653824529182,54.359832908921156,67.16140468991128,95.09816945977781,1245.1047635180632,NGG,1000,py,"[10.0, 0.75]",2
44.819824072943845,51.47440607554,65.12184826166356,92.47183629529361,132.30605498348524,457.3925183510451,DP,50,py,"[100.0, 0.25]",2
31.651871850127357,46.10019570919689,82.55221191808536,160.88147054559275,379.2217719183343,700.1627221266627,DP,100,py,"[100.0, 0.25]",2
53.42577130685525,116.57102509907502,216.5281689441831,456.7646253950425,1411.479903205671,3546.5950643433457,DP,500,py,"[100.0, 0.25]",2
288.36476732619496,309.1888012614165,350.1075466574126,646.7609934106074,1766.1213901024494,4416.197383401899,DP,1000,py,"[100.0, 0.25]",2
4.757669056092775,3.7554391363695947,4.254315714055828,20.042892325503853,117.73251518694568,848.7887299395943,NGG,50,py,"[100.0, 0.25]",2
5.08929358771004,5.417561527482606,8.964859148488985,17.21548605162067,91.6234013778274,828.9561378896612,NGG,100,py,"[100.0, 0.25]",2
16.416225341589104,34.577300257666934,66.78449101054905,128.43125563860556,202.61673364870603,502.14994576989807,NGG,500,py,"[100.0, 0.25]",2
53.428474742709795,68.17242969350923,105.72161836306391,185.8762788024211,288.92025502701375,458.680730589338,NGG,1000,py,"[100.0, 0.25]",2
46.46595865697002,45.183973552765636,39.68526366434691,20.141158544777465,66.74760989847081,636.0939385626016,DP,50,py,"[100.0, 0.75]",2
67.67383160213181,66.95419091299023,62.843985939157314,47.38163170534058,45.94061926195358,541.4642922423159,DP,100,py,"[100.0, 0.75]",2
86.35698196131483,91.87514979618989,95.1271167372502,117.765818395987,180.0255009587593,429.66134973426625,DP,500,py,"[100.0, 0.75]",2
133.44982520677044,139.75660767592905,146.2088334103246,183.49130689249054,385.0231085728214,815.1196316859728,DP,1000,py,"[100.0, 0.75]",2
2.0242219325340276,0.836585985201637,5.210411725205269,28.289275737057874,117.57045072159606,708.5209525622128,NGG,50,py,"[100.0, 0.75]",2
4.946939462305556,3.4805277560172505,2.9184488615336313,24.647168340696282,112.62521297437743,699.1939219901117,NGG,100,py,"[100.0, 0.75]",2
28.531977859692443,27.90611760826024,24.68247447882412,18.351020761834473,66.63749492318226,653.7637083143567,NGG,500,py,"[100.0, 0.75]",2
50.39056365698772,50.39973304181166,49.83180026644492,51.47340811973363,69.33650308953963,611.844497667344,NGG,1000,py,"[100.0, 0.75]",2
27.936998819628162,26.360956599697168,20.495597099810954,10.868848860459572,90.62327763327002,353.34011282018156,DP,50,py,"[1000.0, 0.25]",2
47.546336214269175,46.05664784800889,40.876313026487146,23.358176153093005,59.8962910667253,305.4676807087035,DP,100,py,"[1000.0, 0.25]",2
88.43827848638468,89.28729393697542,95.07772040945024,115.6848556969938,178.63700683251977,201.6332252727666,DP,500,py,"[1000.0, 0.25]",2
138.35610914888602,138.0770793892924,154.47295765069828,213.80830400501384,371.96557560123375,533.6695140056113,DP,1000,py,"[1000.0, 0.25]",2
2.5416190791272264,1.046982445307951,5.196207315964513,29.34787400337775,119.92190018335955,387.5730117615975,NGG,50,py,"[1000.0, 0.25]",2
7.527070486955344,5.871920269543618,2.9958283551578626,23.53912803798457,112.43482886072738,377.22534972616114,NGG,100,py,"[1000.0, 0.25]",2
36.21546223154906,34.65312127513145,31.95120277628639,25.37193092792851,62.26448663660684,316.21771383761944,NGG,500,py,"[1000.0, 0.25]",2
57.479977461965426,56.342643264575926,55.97782861169761,55.499609290098945,72.08082478687321,274.47947883149493,NGG,1000,py,"[1000.0, 0.25]",2
4.465026364190236,2.921583642044512,3.0095006528655137,25.099668137774824,109.26783921983426,376.63533870726866,DP,50,py,"[1000.0, 0.75]",2
9.620643368920101,8.09442460901743,3.594968901438151,19.691105682210043,103.175974756951,368.9714731121232,DP,100,py,"[1000.0, 0.75]",2
35.907334488944144,34.72524784065391,30.501992280422048,17.595242327120516,58.208933241649376,284.32606669012466,DP,500,py,"[1000.0, 0.75]",2
54.62512112101714,53.85740883620732,51.74294684047046,44.57532146462881,54.829094140623184,168.9616017563177,DP,1000,py,"[1000.0, 0.75]",2
0.5987327212410298,0.9467744061600777,6.6652559444121975,29.026889245488967,113.33590551328548,381.0559957659727,NGG,50,py,"[1000.0, 0.75]",2
2.7355013239920822,1.2786034745172732,4.50906712283199,26.790492449974284,110.83488682064208,377.9363364590928,NGG,100,py,"[1000.0, 0.75]",2
19.100369083686918,17.74814012894933,12.850848045237077,11.672625094002202,82.79106895543481,331.91911716721864,NGG,500,py,"[1000.0, 0.75]",2
39.91211241080254,38.895106858555316,35.65925216360202,25.72141245445633,49.07667186368277,271.3233543907675,NGG,1000,py,"[1000.0, 0.75]",2
30.902819964950552,91.36190251470522,262.24717466373954,213.58870199443845,1920.8250020272478,5549.052568121306,DP,50,py,"[10.0, 0.25]",9
49.41843793538455,146.6235351764566,459.7109283413963,358.0386960951639,3471.1851617794973,7968.34584379178,DP,100,py,"[10.0, 0.25]",9
67.62359518228342,202.90250073498194,638.3612747151915,503.165853028333,4877.939066125222,10288.64987839529,DP,500,py,"[10.0, 0.25]",9
660.8294584707158,1599.994512732707,644.4885252011311,509.6238102915882,4928.661539967462,10376.313833489388,DP,1000,py,"[10.0, 0.25]",9
2.7551144829107566,19.968351553265894,43.82660733613932,35.88077201476425,413.95960098082344,4442.139383819784,NGG,50,py,"[10.0, 0.25]",9
5.40613594245948,27.931538824075883,65.68752162759053,46.82318139942711,632.9577059711038,4413.336491205147,NGG,100,py,"[10.0, 0.25]",9
19.415363234746142,45.10889483567102,68.6379379975361,124.41667315746952,430.3954049607794,4450.296822112752,NGG,500,py,"[10.0, 0.25]",9
60.3078308261142,134.04213230105833,104.5805058279362,175.46660838214373,383.9170541057369,4517.516587127382,NGG,1000,py,"[10.0, 0.25]",9
81.42805427838248,80.41998008844479,75.89822069003267,59.506044573734,45.71080304171092,1027.6319372871203,DP,50,py,"[10.0, 0.75]",9
93.23928142703991,92.64927230862824,90.4888206459485,87.7502106949016,88.8107114231173,853.1158324593022,DP,100,py,"[10.0, 0.75]",9
81.77120669437272,89.90799505324553,94.29023219916132,161.10250449505824,390.0088651334818,1059.2474330484513,DP,500,py,"[10.0, 0.75]",9
165.54166282202704,165.23746052159055,189.05084076240576,288.0886764724932,593.2397705262293,1637.2243543902728,DP,1000,py,"[10.0, 0.75]",9
2.2732550072177196,1.0106263746707809,4.835831695816774,27.658729464789026,114.81799704476678,1216.4831578779072,NGG,50,py,"[10.0, 0.75]",9
5.529016432789123,4.032967668617783,2.8359749866469097,23.407715207355555,107.5606426849739,1204.4526550480866,NGG,100,py,"[10.0, 0.75]",9
29.05202342325195,28.90356477554721,25.998221365786886,23.989051791228345,60.83606308423446,1159.7966904076163,NGG,500,py,"[10.0, 0.75]",9
43.49768770872833,44.22637554372421,46.40105873673055,56.00598840423176,83.01954936817424,1110.427126976826,NGG,1000,py,"[10.0, 0.75]",9
42.93964049310311,48.098228368948945,62.64458036727231,115.37215893849815,146.490776436506,556.5494133215069,DP,50,py,"[100.0, 0.25]",9
30.133759403439765,43.061811718315944,89.85674421948684,223.43091446938047,416.74371494778575,679.7877524886468,DP,100,py,"[100.0, 0.25]",9
48.38298511737431,79.34082541025734,231.90472370813384,636.8386266409701,1438.727128574814,3245.9385040122506,DP,500,py,"[100.0, 0.25]",9
281.6445005921726,287.0547156634923,469.9963204305387,878.3103270212697,1780.0746479856857,4148.969622251779,DP,1000,py,"[100.0, 0.25]",9
4.94553814011571,3.870107581119754,4.379652220431003,20.57113285943921,115.32389915179857,962.1636282700753,NGG,50,py,"[100.0, 0.25]",9
5.539727487998407,6.330924385731747,10.442992150980317,21.441410180343066,78.6474930088656,913.7980118282646,NGG,100,py,"[100.0, 0.25]",9
17.17006024479145,29.0735393179812,62.90011318309556,171.94249239656065,248.55109580586873,624.7781560573154,NGG,500,py,"[100.0, 0.25]",9
50.32640561428067,64.88987209089969,109.74415614872187,235.34347132733632,289.7994302342202,579.5226038663294,NGG,1000,py,"[100.0, 0.25]",9
52.56537387731778,51.21102126547655,46.2067370857932,26.96720058410279,55.731464720575666,689.3443892120047,DP,50,py,"[100.0, 0.75]",9
69.81794023932952,68.87446155537542,64.98898314419847,49.378963517959576,45.85308310260908,599.3447940932609,DP,100,py,"[100.0, 0.75]",9
86.96456332130614,89.6296734839731,98.6246563120719,137.11960017997745,242.7001144309928,512.6076579039772,DP,500,py,"[100.0, 0.75]",9
136.27867829213056,143.59972023940054,156.75723615596405,239.96581893360792,448.4027036843697,875.6040972500804,DP,1000,py,"[100.0, 0.75]",9
1.6027539413179817,0.6769751435055272,5.6557515867524994,28.190255542110148,115.88950686871503,777.943781077595,NGG,50,py,"[100.0, 0.75]",9
5.122599319482921,3.6266449092259845,2.947092542204306,24.128207308959453,110.22480556124438,767.588348858175,NGG,100,py,"[100.0, 0.75]",9
28.024043527678746,26.983948358319356,23.187644164413452,16.74439410397002,66.38018676399832,729.8777504615638,NGG,500,py,"[100.0, 0.75]",9
43.06449388227881,43.70046039887328,40.98269416911244,40.470700209691664,67.47380156396167,699.2903752552119,NGG,1000,py,"[100.0, 0.75]",9
30.36548189441618,28.835669690596063,22.950299107919246,10.85681966568958,87.74115550375332,377.35573589774395,DP,50,py,"[1000.0, 0.25]",9
51.280702195022,49.67789292144362,44.88060465931306,26.55077105820601,55.3592754304858,320.7665823705981,DP,100,py,"[1000.0, 0.25]",9
88.91619722769894,90.31369136687381,99.79025099194237,122.75770892644921,203.50223593967496,222.32428443254102,DP,500,py,"[1000.0, 0.25]",9
136.26200201255418,151.30762059094798,164.15801447790457,228.0058275605387,432.39203429471866,683.3500692549266,DP,1000,py,"[1000.0, 0.25]",9
2.8493887270296345,1.2847157894910999,4.995128416400232,29.19103672467582,119.87549656312973,415.4000655363713,NGG,50,py,"[1000.0, 0.25]",9
8.465923708322746,6.796685184441003,3.292988681351901,22.731756780581147,111.25627395047346,403.3445222039344,NGG,100,py,"[1000.0, 0.25]",9
39.695068120515025,39.36994112887823,35.81522031080706,28.362464352306677,61.34714018599744,342.73191978714175,NGG,500,py,"[1000.0, 0.25]",9
60.67069950796461,64.1233568413876,63.186247006463624,66.56155572507313,85.63567860974958,288.1172423896821,NGG,1000,py,"[1000.0, 0.25]",9
5.409790223191862,3.8793324041510173,2.534757161921998,23.586477612688814,107.83912035623615,360.8257332984344,DP,50,py,"[1000.0, 0.75]",9
10.974180284819909,9.463409310077036,4.544984256241687,17.696254276187105,101.24497546460628,352.6740202541677,DP,100,py,"[1000.0, 0.75]",9
37.80265818304834,36.51197552641001,32.582333656318795,19.54277604887085,56.32338354946986,270.3867525630543,DP,500,py,"[1000.0, 0.75]",9
56.045633103873534,54.82093722884412,51.86931069367939,46.288859203047735,56.71410644074121,156.57377976844543,DP,1000,py,"[1000.0, 0.75]",9
0.7545415456915833,0.7759737565006964,6.369790507776774,28.322416759604856,112.76489406497946,366.18019208482434,NGG,50,py,"[1000.0, 0.75]",9
2.8077449711592495,1.3519741278283053,4.294300631490539,26.151567650136023,110.34297188308238,363.2015785373582,NGG,100,py,"[1000.0, 0.75]",9
19.09777202836334,17.689151561664104,12.970308249201901,11.63972523954726,82.46474577101141,319.8575195105646,NGG,500,py,"[1000.0, 0.75]",9
39.903911793910716,38.840410900042365,34.70508083237305,26.569606638579177,50.60358273356326,261.3078439346719,NGG,1000,py,"[1000.0, 0.75]",9
11.975023676825282,128.86392619032858,59.75581734010919,345.92909424653845,871.4487402518813,6597.974805493663,DP,50,py,"[10.0, 0.25]",6
18.869935367046786,246.56344346393325,97.80780506358948,672.3764376955546,1764.2153468808467,15644.744043398561,DP,100,py,"[10.0, 0.25]",6
25.489823339215743,347.98027942979223,138.30853412985763,970.6875322349695,2568.481021622205,24407.68286305906,DP,500,py,"[10.0, 0.25]",6
102.72758309921475,394.69681703357105,164.03683153321745,986.6451539521272,2604.6989390253884,24815.25333262137,DP,1000,py,"[10.0, 0.25]",6
0.6867896822252898,23.115638801522778,5.893361685611704,61.4994405954044,200.3665342373251,2934.1727282537236,NGG,50,py,"[10.0, 0.25]",6
0.8162218238117593,25.721376923764023,5.952527997363536,85.9290053628687,279.0900197901127,2954.763653926264,NGG,100,py,"[10.0, 0.25]",6
8.45210248679665,50.768706066102794,42.49461019096961,210.24638080904867,304.3901588563978,2736.5054643033964,NGG,500,py,"[10.0, 0.25]",6
41.877258153964604,88.82161314242748,79.63522996814484,253.367066093714,361.24018927994376,2888.440491092474,NGG,1000,py,"[10.0, 0.25]",6
88.51107096142792,87.68223245543864,84.95369128233091,71.84500211703775,63.49017667918332,1080.3523465445128,DP,50,py,"[10.0, 0.75]",6
95.06087200286656,95.56407950249316,98.73425949952207,100.21385528000569,130.69801197109203,887.7175944161032,DP,100,py,"[10.0, 0.75]",6
76.93509206338082,85.19421764521539,116.27245570350833,215.57333221668142,573.3988746695112,1294.2992824402704,DP,500,py,"[10.0, 0.75]",6
180.2305424616397,164.21303848567615,208.13940393426847,373.0451970284811,1051.0752592525432,2324.6052522655323,DP,1000,py,"[10.0, 0.75]",6
3.1531016769230624,1.7139970968302203,4.132365441508598,26.897076219788957,113.47919174724827,1325.390705795083,NGG,50,py,"[10.0, 0.75]",6
5.400064882998814,3.981804586776319,3.1140172829828754,23.734355132899044,108.06678059970227,1314.859508066384,NGG,100,py,"[10.0, 0.75]",6
27.01820259404818,26.906579895635467,25.59298953764377,25.45329408016371,61.245572914700816,1273.7434297927775,NGG,500,py,"[10.0, 0.75]",6
44.42576026132248,46.12474397077811,48.19488850833686,60.05632946596457,81.33302901758714,1213.0676625327922,NGG,1000,py,"[10.0, 0.75]",6
36.504496492470636,44.37129472475463,67.24557494997276,130.99415608929638,177.12782090822876,570.5721556322127,DP,50,py,"[100.0, 0.25]",6
22.688245920696847,36.47643895003544,87.16792994317156,265.866008038721,463.46265406041545,887.2463003305384,DP,100,py,"[100.0, 0.25]",6
45.73175887058978,73.13080787179597,235.5600841608195,778.9589192746738,1626.5509187902512,4083.970915352625,DP,500,py,"[100.0, 0.25]",6
242.8554542743839,301.39800515361514,428.6084594070665,971.9029046947836,1942.31645094364,4840.030271175071,DP,1000,py,"[100.0, 0.25]",6
4.525042332879022,3.609203963650209,4.582685238765269,20.828280398811554,115.55496973201683,1010.9709839554876,NGG,50,py,"[100.0, 0.25]",6
3.6234560613866638,3.7769479348918287,7.9144452088912445,23.480838672938088,85.71432305932886,977.1892022741922,NGG,100,py,"[100.0, 0.25]",6
15.970600500462059,23.540990515453444,65.62306570344701,169.70464358076546,234.29312544704516,653.8616053919394,NGG,500,py,"[100.0, 0.25]",6
49.401148812972046,61.73504290032739,106.6522636665521,247.36662868547214,325.39750738282515,578.2331806164684,NGG,1000,py,"[100.0, 0.25]",6
36.84149597432015,35.48343843842735,30.012136917734537,13.412865398225565,77.83802223821749,613.5180189167983,DP,50,py,"[100.0, 0.75]",6
57.72669653465714,56.673898796996724,52.31460782399921,34.85146024567264,50.8098185867125,542.0659241748924,DP,100,py,"[100.0, 0.75]",6
85.08982961527744,87.56412676971696,91.5905942614631,117.645977384715,162.11123350255068,336.0826465006038,DP,500,py,"[100.0, 0.75]",6
126.92958135890085,130.15996917338717,133.6322057652643,210.67774455260866,325.02622339756016,552.1069412912125,DP,1000,py,"[100.0, 0.75]",6
1.4694952809498705,0.6512808857149156,5.810287084889019,29.120767921732792,118.90580032334641,665.8462597080718,NGG,50,py,"[100.0, 0.75]",6
4.2010170667531375,2.6989168474598073,3.315687262072318,25.841632205664727,114.50485020994998,658.0693550652963,NGG,100,py,"[100.0, 0.75]",6
21.79915648809789,20.696066505301133,16.921418881192807,16.451336093530553,74.8580180228424,606.0302810140444,NGG,500,py,"[100.0, 0.75]",6
37.687607117238386,37.71280046547512,34.34523702612776,31.9160801831931,63.14273510776289,591.065885775839,NGG,1000,py,"[100.0, 0.75]",6
27.467464198475092,25.845841261080764,19.833516913980304,10.86600591588998,93.68855303670574,355.4387607041996,DP,50,py,"[1000.0, 0.25]",6
51.652472148989176,50.52675573359446,46.01897385276415,28.16431568004585,55.72592650135518,291.7679903755752,DP,100,py,"[1000.0, 0.25]",6
86.80899229862042,91.44908327686056,97.18614098524678,120.77146078287426,192.26095658091612,217.94509155237333,DP,500,py,"[1000.0, 0.25]",6
143.07858924690888,140.09239219276574,153.36109180270395,213.77446684615083,377.3276014247327,544.4749490628285,DP,1000,py,"[1000.0, 0.25]",6
2.6457675034373214,1.110675181119715,5.206191600385905,29.20328205498365,122.08188732128485,388.42439399637226,NGG,50,py,"[1000.0, 0.25]",6
7.266488754698204,5.664952749921985,3.000861473914069,23.634869450649656,114.56434591817452,377.6642932466348,NGG,100,py,"[1000.0, 0.25]",6
36.032284247391054,35.1934283960616,31.583595896949028,25.14216500865788,64.94624956132341,322.2732360361094,NGG,500,py,"[1000.0, 0.25]",6
55.74825898045362,54.1739131202137,54.44276895663311,50.612603471860865,73.08362387224645,292.8800162744078,NGG,1000,py,"[1000.0, 0.25]",6
3.563793034745336,2.0385792089351034,3.516835203783659,26.219087313004913,106.8271858825733,364.7139994322491,DP,50,py,"[1000.0, 0.75]",6
9.49027642762448,7.9811135710220915,3.5678287094830727,19.99816240178216,99.96655071988648,356.36411132592195,DP,100,py,"[1000.0, 0.75]",6
33.78305883574569,32.47234389321895,28.095749311538217,15.401094342844555,60.68976905427477,285.12692353628904,DP,500,py,"[1000.0, 0.75]",6
53.310088699951635,53.459409583348695,50.16774456449527,41.50780709708909,51.591913916715896,176.18731000400504,DP,1000,py,"[1000.0, 0.75]",6
1.04350664726685,0.5560887320516364,6.043418909877872,28.770808532505956,109.45129370394903,367.519831077578,NGG,50,py,"[1000.0, 0.75]",6
2.7056459142701894,1.270587195437911,4.354064661221936,27.007674178673906,107.46466823999917,365.0232708396797,NGG,100,py,"[1000.0, 0.75]",6
20.440107336522548,19.04359607575059,14.2046612990855,11.49076215283813,78.8550153295501,318.9533304866421,NGG,500,py,"[1000.0, 0.75]",6
37.03184539322936,36.630867881777974,32.55795551318882,23.300259068059514,52.01247151242931,254.34208276798975,NGG,1000,py,"[1000.0, 0.75]",6
25.366039171757244,29.58882171152296,117.99653331115172,255.62778107330647,1093.897853313555,5081.4930874308275,DP,50,py,"[10.0, 0.25]",5
42.24949915184136,48.78005823814592,213.30370794061375,499.2841063548743,2338.9862015633103,11684.791456824149,DP,100,py,"[10.0, 0.25]",5
57.76384735130425,67.62522981634805,302.8842723469238,741.3995275370664,3519.589500440958,18814.08406580076,DP,500,py,"[10.0, 0.25]",5
58.645156232794164,179.9554830320211,509.313768984688,1220.5625008187974,3577.7163364188877,18423.750966845237,DP,1000,py,"[10.0, 0.25]",5
