x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195,x196,x197,x198,x199,x200,x201,x202,x203,x204,x205,x206,x207,x208,x209,x210,x211,x212,x213,x214,x215,x216,x217,x218,x219,x220,x221,x222,x223,x224,x225,x226,x227,x228,x229,x230,x231,x232,x233,x234,x235,x236,x237,x238,x239,x240,x241,x242,x243,x244,x245,x246,x247,x248,x249,x250,x251
-10.373522431293551,-10.369545784905924,-10.36555313612591,-10.361544355643602,-10.357519312573842,-10.353477874432812,-10.349419907111425,-10.345345274847588,-10.341253840200508,-10.337145464021589,-10.333020005426462,-10.328877321766115,-10.32471726859778,-10.320539699652883,-10.316344466809298,-10.312131420055877,-10.30790040746426,-10.303651275153172,-10.299383867255685,-10.295098025885565,-10.290793591101462,-10.286470400871096,-10.282128291035221,-10.277767095269539,-10.273386645046955,-10.268986769598598,-10.264567295872837,-10.260128048496597,-10.255668849731194,-10.251189519430511,-10.246689874998253,-10.24216973134213,-10.23762890082861,-10.233067193235854,-10.228484415706987,-10.223880372699625,-10.219254865936762,-10.214607694355493,-10.209938654054156,-10.205247538239234,-10.20053413716954,-10.195798238100963,-10.19103962522837,-10.18625807962593,-10.181453379188326,-10.17662529856733,-10.171773609108357,-10.166898078787028,-10.161998472141192,-10.157074550203049,-10.152126070429006,-10.147152786628737,-10.142154448891063,-10.137130803508683,-10.132081592900533,-10.127006555533683,-10.121905425841248,-10.116777934138042,-10.111623806537466,-10.106442764861015,-10.10123452655074,-10.095998804574322,-10.090735307332409,-10.08544373855915,-10.080123797223735,-10.074775177426943,-10.069397568295415,-10.063990653873304,-10.05855411301178,-10.053087619252722,-10.047590840712985,-10.042063439962533,-10.03650507390006,-10.030915393625776,-10.025294044309533,-10.01964066505542,-10.013954888763863,-10.008236341987015,-10.00248464478301,-9.996699410562826,-9.990880245937035,-9.985026750552095,-9.979138516927208,-9.97321513028345,-9.967256168368806,-9.961261201276841,-9.95522979126082,-9.949161492542828,-9.943055851114366,-9.936912404533757,-9.930730681716057,-9.924510202715453,-9.91825047850233,-9.911951010732253,-9.905611291507455,-9.899230803132866,-9.892809017859975,-9.886345397626826,-9.879839393785915,-9.8732904468269,-9.866697986085228,-9.86006142944575,-9.853380183033437,-9.846653640894147,-9.839881184666297,-9.83306218323753,-9.826195992393309,-9.819281954452094,-9.81231939788563,-9.805307636929115,-9.798245971174651,-9.791133685152431,-9.783970047895536,-9.776754312488038,-9.76948571559899,-9.762163476997443,-9.754786799049043,-9.747354866196133,-9.739866844415474,-9.732321880656627,-9.7247191022592,-9.717057616347006,-9.709336509198579,-9.701554845593478,-9.69371166813255,-9.685805996530348,-9.677836826880707,-9.669803130891182,-9.661703855087012,-9.653537919981886,-9.645304219214722,-9.63700161864972,-9.62862895543924,-9.620185037046554,-9.611668640225162,-9.603078509957072,-9.59441335834208,-9.585671863438165,-9.576852668052425,-9.567954378475747,-9.558975563161198,-9.549914751341362,-9.540770431583041,-9.531541050274086,-9.522225010038483,-9.512820668078007,-9.5033263344327,-9.493740270159151,-9.484060685417944,-9.474285737468563,-9.46441352856391,-9.454442103738415,-9.444369448484508,-9.434193486311301,-9.423912076172769,-9.413523009766323,-9.403024008684383,-9.392412721415667,-9.381686720184348,-9.370843497615624,-9.35988046321711,-9.348794939665368,-9.33758415887985,-9.326245257875144,-9.314775274371414,-9.303171142149154,-9.291429686129959,-9.279547617159551,-9.267521526479072,-9.255347879853502,-9.243023011336959,-9.230543116645435,-9.217904246108787,-9.205102297165126,-9.192133006367271,-9.17899194085885,-9.165674489278445,-9.152175852044365,-9.138491030970044,-9.12461481815319,-9.110541784076418,-9.096266264852602,-9.0817823485379,-9.067083860432717,-9.052164347274925,-9.037017060229346,-9.02163493655587,-9.006010579835902,-8.990136238615605,-8.974003783313606,-8.957604681219323,-8.94092996939105,-8.923970225236644,-8.90671553453626,-8.889155456634853,-8.871278986499306,-8.853074513292427,-8.834529775077499,-8.815631809206593,-8.796366897892199,-8.776720508390099,-8.756677227139221,-8.73622068710904,-8.71533348750188,-8.69399710481673,-8.67219179414053,-8.649896479345216,-8.627088630664161,-8.603744127860637,-8.579837106909963,-8.555339787748494,-8.530222280215526,-8.50445236478663,-8.477995244064232,-8.450813260220912,-8.42286557263128,-8.394107788774818,-8.364491540030258,-8.333963992191002,-8.302467278254653,-8.269937838195801,-8.236305646791152,-8.201493305918802,-8.165414971745577,-8.12797507939672,-8.089066817425419,-8.048570290768112,-8.006350292586148,-7.962253580613833,-7.916105519604571,-7.867705904161312,-7.816823709471009,-7.763190421815807,-7.706491461234691,-7.646355001497568,-7.5823371781068545,-7.513902186690075,-7.440394995569704,-7.36100311772725,-7.274701715918354,-7.180172481097088,-7.075679644452521,-6.95887269476907,-6.8264567512283065,-6.6736073077590845,-6.492847031532165,-6.271654700349018,-5.98657340959744,-5.5850069419050214,-4.899641901787163,-0.04761163786747602
-5.803628534756427,-5.930950589805644,-6.098741489700217,-6.227619733086313,-6.310840976745535,-6.36753471820729,-6.407552302377837,-6.431205290858723,-6.439508764598582,-6.437982290882836,-6.4342520886480274,-6.434704561170813,-6.4428889353420224,-6.459484802511171,-6.482966060790318,-6.510467292964744,-6.538678035755151,-6.564649003157309,-6.58635861061393,-6.602917402485359,-6.614413558948367,-6.621540152290337,-6.625196997432444,-6.626210355172415,-6.6252194461369,-6.622700870016764,-6.619064813250298,-6.614755141723909,-6.610305286513866,-6.606330662951848,-6.603465677036304,-6.6022711103304,-6.603142431588663,-6.606243479458184,-6.611478481432451,-6.618503926437746,-6.626773537016191,-6.635605239083728,-6.644257957446339,-6.652007236962266,-6.65821116767722,-6.662361126838283,-6.6641148321712365,-6.663311671769294,-6.659971995423114,-6.654283025329095,-6.646574457075787,-6.63728690987853,-6.626936313994416,-6.616077147640912,-6.605267135461927,-6.5950355696763925,-6.585856830836058,-6.578130035142505,-6.572165110807064,-6.568175087095866,-6.566274011757808,-6.56647970096645,-6.568720445905838,-6.572844812354279,-6.5786337345196495,-6.58581419117272,-6.594073841302664,-6.603076077513479,-6.612475021889678,-6.62193003513503,-6.631119329088252,-6.639752261907657,-6.64757985995976,-6.654403070611445,-6.660078239687792,-6.664519366439013,-6.6676968489744315,-6.669632701144313,-6.670392570288372,-6.670075254876233,-6.668800736063971,-6.666697927731125,-6.6638933721946385,-6.660501957463906,-6.656620436568178,-6.652324145158186,-6.647666905165134,-6.642683730885222,-6.637395667156716,-6.631815916788401,-6.625956366046843,-6.6198336843580705,-6.613474333672339,-6.606918039822661,-6.6002195141669455,-6.593448432898631,-6.58668785642791,-6.580031387258491,-6.573579419755557,-6.567434837589635,-6.561698479215632,-6.556464635179478,-6.5518167783424275,-6.547823670690532,-6.544535945559068,-6.541983235629561,-6.540171905973779,-6.5390834566314116,-6.53867367763219,-6.5388726655994605,-6.539585836982031,-6.540696087609521,-6.54206723867048,-6.543548862335366,-6.5449824863239945,-6.546209033601436,-6.547077170630076,-6.547452039122848,-6.547223669082929,-6.54631425941546,-6.544683507496942,-6.542331295384191,-6.5392972953368576,-6.535657407141583,-6.531517324850291,-6.527003879932777,-6.522255057408103,-6.517409690172359,-6.512597794759395,-6.507932339858213,-6.50350297952975,-6.499371988581714,-6.495572358805115,-6.492107792871099,-6.488954194409476,-6.486062208746123,-6.4833604134967775,-6.48075887166939,-6.4781529103103805,-6.475427136209141,-6.47245980721322,-6.469127710835749,-6.465311643332291,-6.460902435368264,-6.455807261307576,-6.449955745161109,-6.44330519674776,-6.435844234495567,-6.427594117092846,-6.418607324629422,-6.408963273729825,-6.398761460773699,-6.388112724469866,-6.377129626767986,-6.365917111325974,-6.354564583551664,-6.34314036968953,-6.331689185401488,-6.32023282605432,-6.308773841050425,-6.2973015366257385,-6.285799327446764,-6.274252279989253,-6.2626536945621885,-6.251009763829499,-6.239341694558113,-6.227685123218603,-6.216087110124087,-6.204601373571275,-6.193282656243707,-6.182181166850736,-6.171337916898236,-6.160781517214933,-6.150526675274634,-6.140574312783874,-6.1309129651960275,-6.1215209729763105,-6.112368944901548,-6.103422055936205,-6.0946419029885455,-6.085987833569718,-6.077417834701084,-6.0688891809474175,-6.060359068148758,-6.051785403032701,-6.043127799743779,-6.034348688989275,-6.025414316410662,-6.016295332334327,-6.006966681486872,-5.997406597644748,-5.987594684943382,-5.977509297718464,-5.967124672987061,-5.9564084724629724,-5.945320498000571,-5.9338133024774775,-5.921835189859476,-5.9093356782476905,-5.8962729325499765,-5.882622063570948,-5.8683826946573285,-5.853583990977811,-5.838285566561124,-5.822573364396301,-5.806550636061016,-5.790325284746182,-5.773995761302579,-5.757638123590854,-5.741296613666018,-5.724979191360512,-5.708658106800379,-5.6922741859374035,-5.6757425095525,-5.658956999858347,-5.641792289146422,-5.624102984863423,-5.605722530177013,-5.586465466418224,-5.566137171155998,-5.544553511749687,-5.521569400255591,-5.497110885448551,-5.471201822618466,-5.44397514614052,-5.4156614447169495,-5.386553520104847,-5.356952901358766,-5.3271100556974185,-5.297171895848687,-5.267147281340075,-5.23689469924129,-5.206129148427665,-5.174441342210455,-5.141324728287579,-5.1062139788219465,-5.068546195518486,-5.027852086688773,-4.983860145089222,-4.936557322346957,-4.886119875489004,-4.832643643023664,-4.775686256125911,-4.713772245996951,-4.644146981717132,-4.563075534982948,-4.466709164333715,-4.352007956403944,-4.216899604955193,-4.059255755506061,-3.874535428880493,-3.6498564898555252,-3.3461534125461188,-2.839088800925708,-1.3392046043004069
-3.8753980244706363,-4.5059564253624185,-4.791482668447503,-4.949884874420227,-5.04345031350171,-5.115696625319061,-5.1878718205134735,-5.262007637239889,-5.331470840193806,-5.389529085128087,-5.433359039109512,-5.464252965811813,-5.485922857103658,-5.502624870468775,-5.517919064747547,-5.534134352327713,-5.55233661642396,-5.572591915554323,-5.5943621176511975,-5.616902995288897,-5.639565667071346,-5.661946245733307,-5.683882233799315,-5.705340464407986,-5.7262643834286315,-5.74644514497577,-5.7654603066623045,-5.782697668645569,-5.797457333441582,-5.809104951319149,-5.817235149463762,-5.821799900062608,-5.823165570074238,-5.822083563427756,-5.81958515965489,-5.8168307307609055,-5.814950019501874,-5.814904068986377,-5.817386733388903,-5.822771203637988,-5.83109855570031,-5.842101495337749,-5.855255711344491,-5.869851579794713,-5.885078950159486,-5.900116892149468,-5.914219014860536,-5.926784331356019,-5.937404741780272,-5.945883566340609,-5.952224672886919,-5.95659719196002,-5.9592849101967875,-5.960631041166646,-5.960988054637142,-5.960679351696992,-5.959975940457536,-5.959087904655115,-5.958167978285338,-5.957323152603536,-5.956629882109756,-5.956148919572521,-5.955936837349432,-5.956052605852772,-5.956558928077515,-5.957519136144432,-5.958991179401933,-5.961020510826866,-5.963633547215339,-5.966832952899597,-5.970595426066212,-5.974872096276854,-5.979591183308308,-5.984662285607247,-5.989981577650138,-5.99543727378666,-6.000914905970126,-6.006302192602013,-6.011493474167264,-6.016393802917774,-6.020922771511897,-6.025018057073686,-6.028638483340891,-6.031766227523649,-6.034407688349058,-6.036592541143169,-6.03837065742976,-6.039806844290413,-6.040973711216867,-6.041943326337681,-6.042778604470117,-6.043525517039035,-6.044207196732167,-6.044820826502671,-6.045337878333882,-6.045707846482744,-6.045865159290869,-6.045738516103956,-6.04526154509999,-6.044383470756609,-6.043078455842166,-6.041352453344462,-6.039246743912756,-6.036837784741116,-6.034233474123687,-6.031566357151668,-6.028984595983809,-6.026641670612588,-6.0246857688773705,-6.023249703944334,-6.022442015559359,-6.022339719631546,-6.0229830075433135,-6.024372080928813,-6.026466238222914,-6.029185288569827,-6.032413329519906,-6.036004858239922,-6.039793068905352,-6.043600012382308,-6.0472480687647465,-6.050571941062084,-6.0534301700592446,-6.055715055163512,-6.05735989541383,-6.058342665259319,-6.05868559973307,-6.058450631774284,-6.0577311202595485,-6.056640742865518,-6.055300731594828,-6.053826762621493,-6.052316776629457,-6.0508408329192065,-6.049433838370031,-6.048091689463152,-6.04677105957244,-6.045392776828733,-6.043848478789853,-6.0420100000670205,-6.039740748679124,-6.036908161847609,-6.03339621529837,-6.0291169107116325,-6.0240197032621445,-6.018097968201017,-6.011391841705688,-6.003987089148866,-5.996010019572715,-5.987618834512896,-5.9789921276710425,-5.970315503470378,-5.961767436813342,-5.953505549667642,-5.945654441666504,-5.938296096836124,-5.931463710520525,-5.925139546859028,-5.9192571483423055,-5.913707873625773,-5.908351343323523,-5.903028948354753,-5.89757916795203,-5.891853124079989,-5.885728645774952,-5.879121198564249,-5.871990379216053,-5.864341254311327,-5.856220541643169,-5.847708364893347,-5.838906918629732,-5.829927759217004,-5.820879540792007,-5.811857855395092,-5.802938466199203,-5.794174714075687,-5.785599299837404,-5.7772300555019696,-5.769078766842308,-5.761161644471578,-5.753509715040043,-5.746177273907621,-5.739246652046659,-5.732827920372537,-5.727052757218532,-5.722062464930622,-5.717990931980017,-5.714944083948499,-5.712977958896763,-5.712077927366181,-5.712141737628945,-5.712969001317445,-5.714259431455373,-5.715621566826662,-5.716592810037486,-5.716670342152371,-5.7153509112450696,-5.712175824704877,-5.706776054916289,-5.6989116185155115,-5.688499652326839,-5.675626970349973,-5.66054508764456,-5.64364820702654,-5.625436889538448,-5.6064716528844185,-5.587321456734594,-5.568512111750858,-5.550479385754158,-5.533531213853887,-5.51782300455274,-5.503349405772229,-5.489954723549026,-5.477362124278119,-5.465218667251598,-5.453149460583309,-5.440810806550913,-5.427930586858231,-5.414325730605775,-5.399891901316411,-5.3845685597683675,-5.368290998051803,-5.350946965283894,-5.332356729806749,-5.312290531021592,-5.290526440257358,-5.266936539396244,-5.2415741505681614,-5.214725578638304,-5.186892115320575,-5.158684016225799,-5.13063476708628,-5.102974884373114,-5.07543324777684,-5.047153008218828,-5.016803639730041,-4.982916358880754,-4.944352937060021,-4.900678153967959,-4.852155345560508,-4.799225012975847,-4.741620122558527,-4.677534630195886,-4.6033231892897195,-4.514016295612534,-4.404420327722781,-4.269502627246552,-4.101125202189189,-3.8759594113346716,-3.5232198813742195,-2.7996657485105643
-2.5766289136797464,-3.5302393807224055,-3.89876107878385,-4.116322925088801,-4.267396861036014,-4.384836057728934,-4.4810135543115335,-4.562254441446176,-4.633501558729716,-4.698684592058761,-4.76019343709702,-4.818707373348643,-4.873579599101859,-4.923584535655701,-4.967706985084178,-5.005667624762247,-5.038029870674295,-5.065950614400616,-5.090785522394408,-5.113758223123997,-5.135794938148125,-5.1575111745661415,-5.179277938259856,-5.201295425638535,-5.223635164910971,-5.246248235417927,-5.268960030490543,-5.29147649407453,-5.3134173281362775,-5.334376465793576,-5.353996701788037,-5.372038652967161,-5.388425749961803,-5.40325509520089,-5.416774814522896,-5.429337525206087,-5.441343796313794,-5.453188608228667,-5.465219560920714,-5.477710389658385,-5.490849119638947,-5.5047377369934996,-5.519399464263977,-5.534790045212019,-5.550810274220337,-5.56731794177918,-5.584138221173717,-5.601072251821606,-5.6179042885767725,-5.634408263295095,-5.650354873407154,-5.665520276074889,-5.679697062812527,-5.692707447551439,-5.704417672595304,-5.714751776438819,-5.72370236121814,-5.731336060143305,-5.737792085865541,-5.743273386427411,-5.748031236782191,-5.7523451980996665,-5.756501016159169,-5.760769103937205,-5.765385836326845,-5.770539166453235,-5.776359273253099,-5.782914248503772,-5.7902103322574465,-5.7981959358397415,-5.8067686210593425,-5.81578427088322,-5.82506781835116,-5.8344250304710386,-5.843654922028174,-5.852562373836966,-5.860970451796061,-5.868731796238489,-5.87573832746771,-5.881928455658863,-5.8872910466729635,-5.8918656084014795,-5.8957385136023275,-5.899035511996297,-5.901911225139892,-5.904536674991757,-5.907086102708527,-5.909724355595743,-5.912595965469881,-5.915816752080105,-5.919468420365188,-5.923596243022922,-5.9282095848595535,-5.93328477283372,-5.938769668940934,-5.944589268371676,-5.950651712393679,-5.956854248657997,-5.963088853489757,-5.969247407279549,-5.975226443490069,-5.980931543971873,-5.986281418245362,-5.991211596483829,-5.995677521855755,-5.9996566982637,-6.003149485494617,-6.006178172245436,-6.008784109386321,-6.011022931654322,-6.012958190001626,-6.0146539990378,-6.016167515388164,-6.01754215935581,-6.018802453308293,-6.019951180009628,-6.020969288195837,-6.02181863134494,-6.022447267343329,-6.022796722138728,-6.0228103764023055,-6.022442007285661,-6.021663526879389,-6.020471101154323,-6.018889079114223,-6.016971462186997,-6.0148009394422,-6.012485751225684,-6.010154787452545,-6.0079513694945925,-6.006026125665695,-6.004529287894418,-6.003602655661872,-6.0033714305734,-6.003936142993214,-6.005364973034227,-6.007686894751507,-6.0108862128238325,-6.0148991746127765,-6.019613383692673,-6.024870673458721,-6.03047389094304,-6.036197680142814,-6.041802858752265,-6.047053408267414,-6.05173454143937,-6.055669898186563,-6.058735776949597,-6.060870518382858,-6.062077729005898,-6.062422874867433,-6.062023721377896,-6.061035946941578,-6.059635847398679,-6.058002286310136,-6.056299936707111,-6.054665481428911,-6.053197905657993,-6.051953437381504,-6.050945151282338,-6.050146795365627,-6.049500045510827,-6.048924144163653,-6.048326735593742,-6.047614674398726,-6.046703660735273,-6.045525744890584,-6.0440340329897895,-6.042204286225119,-6.040033494434276,-6.03753587028543,-6.03473700515189,-6.031667117643682,-6.028354394828621,-6.024819376469861,-6.021071178794383,-6.017106116973337,-6.012908986447659,-6.008456924773301,-6.003725423826949,-5.998695731261573,-5.99336261458949,-5.987741311965773,-5.9818725061465985,-5.975824355909027,-5.969690989137027,-5.9635873471630285,-5.957640779161342,-5.951980214375492,-5.946724002681986,-5.9419675700903545,-5.937771905852735,-5.934153660810636,-5.931077408839396,-5.928450522988121,-5.9261212207615825,-5.923880627273983,-5.921470060185168,-5.9185949072116095,-5.914946130823436,-5.9102293335246925,-5.904199410275278,-5.896696438413447,-5.887676356500619,-5.877229126955019,-5.865578231675115,-5.853058628377821,-5.840074950070386,-5.82704639375285,-5.814348020426667,-5.802259227734949,-5.790928885662903,-5.780363570180606,-5.770441255124177,-5.7609484646438105,-5.751634877956884,-5.742276272402152,-5.732734961665719,-5.723006808020591,-5.713245422282667,-5.7037569905715815,-5.694962883654508,-5.687331578275254,-5.681286451803067,-5.677101745130432,-5.674805093564995,-5.674110229398882,-5.674404962203644,-5.674812965229315,-5.674329031059823,-5.67199688393051,-5.667067370306776,-5.659064464257881,-5.647717154572184,-5.632786129259124,-5.6138935990878425,-5.590501067069119,-5.5621271738484985,-5.528747890277984,-5.491142000931134,-5.450879746696976,-5.4098168153887505,-5.369281249627666,-5.3293635152082,-5.2885887473469175,-5.243896030932191,-5.191132383364322,-5.12746988719929,-5.053128052255345,-4.952545280400476,-4.826602000718791
-1.2615900650851846,-2.8746557174443796,-3.3710321170963145,-3.6814673732204266,-3.9170380018842006,-4.110610868650061,-4.2734877955067,-4.410238239471694,-4.524368995595082,-4.619633629480684,-4.699789196944324,-4.768188408540475,-4.82757313499983,-4.880073017035037,-4.927323046286557,-4.970603736284258,-5.010945007491653,-5.049185354792789,-5.086004780248857,-5.121947879708106,-5.15744002627832,-5.192791729876548,-5.228188679056747,-5.263673002203315,-5.29912810996577,-5.334280919835895,-5.368730759792518,-5.402005752845381,-5.433638051158895,-5.463242106973491,-5.490577814468578,-5.515583922707293,-5.538375492149524,-5.559209212155469,-5.578428344153832,-5.596402343689331,-5.613474555655465,-5.6299264294646925,-5.645960844114803,-5.661702296941876,-5.677208849450794,-5.692489907465148,-5.707524679259286,-5.722277846760047,-5.736710955610263,-5.750789750894781,-5.7644887981065205,-5.777795075226672,-5.790711849226781,-5.8032632846628625,-5.815499213031208,-5.8274986805237745,-5.839370570377029,-5.851249883783165,-5.8632890832088504,-5.875645010352575,-5.888462964509843,-5.90186027166951,-5.915911911602903,-5.930640469994074,-5.946011944583409,-5.961937935958869,-5.978283698716277,-5.9948806098914975,-6.011540987916289,-6.028072974681944,-6.0442934128585994,-6.060037260378968,-6.0751629450636395,-6.089553971824419,-6.103117836026216,-6.115783699210268,-6.127500271466008,-6.138234954136461,-6.147974658491055,-6.156728015556087,-6.164528116556584,-6.1714346142931715,-6.177534037632698,-6.182937500199314,-6.187775520681699,-6.192190272955596,-6.196326105062156,-6.200319499152753,-6.204289740588106,-6.208331434337773,-6.21250970614152,-6.216858531263994,-6.221382221405055,-6.226059731939645,-6.230851168188153,-6.235705691563354,-6.240569957956538,-6.245396252137768,-6.25014959411386,-6.254813261011369,-6.2593923633956425,-6.263915311997593,-6.268433189000018,-6.273017184585027,-6.277754369812688,-6.2827421532313386,-6.288081816838756,-6.2938715538187475,-6.300199441045722,-6.307136776240274,-6.314732192959394,-6.323006934732395,-6.331951620430915,-6.341524764516669,-6.351653227231679,-6.362234661699002,-6.373141899825554,-6.384229082062744,-6.395339195812389,-6.406312555375304,-6.416995647622892,-6.427249698258928,-6.436958298733125,-6.446033483868254,-6.454419767267793,-6.462095817111402,-6.469073669772886,-6.47539560529789,-6.481129016285907,-6.486359762236737,-6.4911845957724115,-6.495703268872172,-6.500010883420933,-6.504190959456389,-6.508309581873009,-6.512410878339817,-6.516513999104858,-6.520611724329964,-6.524670814075631,-6.528634223023401,-6.532425297269153,-6.535954018862451,-6.539125233779772,-6.541848575170584,-6.544049488080533,-6.545680420627945,-6.546730947272721,-6.54723542527031,-6.5472768373951835,-6.546985783178667,-6.546534125552169,-6.546123494638474,-6.545969568160364,-6.54628365650572,-6.547253520149549,-6.549025492099822,-6.551689875540325,-6.5552712778868205,-6.559725076490296,-6.564940627938087,-6.570751159829917,-6.576949549663965,-6.583308451496898,-6.5896025686094655,-6.595630418855329,-6.601232837646203,-6.606305809345623,-6.610806014376181,-6.614748607253846,-6.618197976614964,-6.621253317675898,-6.6240315469500395,-6.626650289740534,-6.629213379443128,-6.631800632320927,-6.634462764644,-6.637221372046049,-6.640073044913482,-6.6429960695176495,-6.645957850338035,-6.648921234326984,-6.651848323015467,-6.654701062031239,-6.657438774065547,-6.660013674523833,-6.662366083951485,-6.664421354576284,-6.66609034876314,-6.667274627722268,-6.6678764263766634,-6.66781221879109,-6.667027525324119,-6.665509916838145,-6.6632972048162,-6.660478663266276,-6.657188653290453,-6.653593823696203,-6.6498766282902935,-6.646218765477706,-6.642788037876738,-6.639731050484337,-6.637172378219428,-6.635218788637383,-6.6339653400176015,-6.633499193740847,-6.633897132570314,-6.635214151975795,-6.637462873136117,-6.6405864397575725,-6.644430401209895,-6.648721247190039,-6.653060202025947,-6.656940113843287,-6.659790340420865,-6.661049226260914,-6.660256521291276,-6.657150454677589,-6.651748796427431,-6.644392944581846,-6.635740210282127,-6.626700583633482,-6.618326433021086,-6.61167254095582,-6.607647386487506,-6.6068754336923385,-6.609587187701523,-6.615551794595041,-6.624067136691851,-6.634023111406545,-6.644050561105579,-6.652755031293554,-6.659007492725723,-6.662228497806766,-6.662575635640924,-6.660949868333672,-6.658785105586157,-6.657661875714683,-6.658857192676693,-6.662980572908274,-6.66983596688996,-6.678577178306544,-6.688076046956876,-6.697230402433784,-6.704838753422412,-6.7088580829754205,-6.7054191889963715,-6.688670347858103,-6.652675457580919,-6.595302946281671,-6.521811745703096,-6.445964413242729,-6.3904335101329925,-6.390446492405452,-6.506245317279708,-6.919627252444857
